student_id,first_name,last_name,gender,birth_date,email_address,admitted,enrolled,parent_alum,parent_highest_ed,first_gen_hed_student,high_school_gpa,was_hs_athlete_ind,home_state,admit_type,private_hs_ind,multiple_majors_ind,secondary_class_percentile,department_id,admit_semester_id,first_yr_gpa,cumulative_gpa,enroll_status,planned_grad_sem_id,Address
106577,Jane,Doe_331,F,,Jane.Doe_331@example.com,0,0,0,3,1,3.41,0,Oregon,Regular,0,1,85,20,41,0,0,declined,0,441A;CLEMENTI AVENUE 3;CLEMENTI TOWERS;SINGAPORE;121441
106578,Diego,Ramirez_282,F,,Diego.Ramirez_282@example.com,0,0,0,7,0,3.01,0,Virginia,Regular,0,1,75,20,41,0,0,declined,0,441B;CLEMENTI AVENUE 3;CLEMENTI TOWERS;SINGAPORE;122441
106579,Carlos,Salazar_124,F,,Carlos.Salazar_124@example.com,0,0,0,3,1,3.3,0,Maine,Regular,1,1,82,33,41,0,0,declined,0,202;CLEMENTI AVENUE 6;CLEMENTI VIEW;SINGAPORE;120202
106580,Mary,Major_221,M,,Mary.Major_221@example.com,1,1,1,2,1,3.41,1,Alabama,Regular,0,0,85,6,41,0,0,enrolled,48,1;CLEMENTI LOOP;CLEMENTI WEST LOGISPARK;SINGAPORE;129808
106581,Paulo,Santos_218,F,,Paulo.Santos_218@example.com,0,0,0,6,0,3.14,0,Minnesota,Regular,1,1,78,22,41,0,0,declined,0,5;CLEMENTI LOOP;CLEMENTI WEST LOGISPARK;SINGAPORE;129816
106582,Richard,Roe_254,M,,Richard.Roe_254@example.com,1,1,0,8,0,3.32,1,Wisconsin,Regular,0,0,82,8,41,0,0,enrolled,48,90;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126810
106583,Maria,Garcia_128,M,,Maria.Garcia_128@example.com,1,1,0,4,0,3.09,1,Kentucky,Regular,0,0,77,35,41,0,0,enrolled,48,84;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126811
106584,Maria,Garcia_228,M,,Maria.Garcia_228@example.com,1,1,0,4,0,2.65,0,New York,Regular,0,0,66,17,41,0,0,enrolled,48,78;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126815
106585,Carlos,Salazar_146,M,,Carlos.Salazar_146@example.com,1,1,0,8,0,3.41,1,Nevada,Regular,0,0,85,26,41,0,0,enrolled,48,80;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126816
106586,Shirley,Rodriguez_243,F,,Shirley.Rodriguez_243@example.com,0,0,0,8,0,3.31,0,Guam,Regular,0,1,82,23,41,0,0,declined,0,82;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126817
106587,Jane,Doe_030,M,,Jane.Doe_030@example.com,1,1,0,4,0,3.3,0,Vermont,Regular,0,0,82,32,41,0,0,enrolled,48,86;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126818
106588,Jorge,Souza_239,M,,Jorge.Souza_239@example.com,1,1,1,6,0,3.1,1,Alaska,Regular,0,0,77,5,41,0,0,enrolled,48,88;WEST COAST ROAD;CLEMENTIWOODS CONDOMINIUM;SINGAPORE;126819
106589,Paulo,Santos_198,F,,Paulo.Santos_198@example.com,1,1,0,7,0,3.42,0,Kentucky,Regular,0,0,85,14,41,0,0,enrolled,48,24;RAFFLES PLACE;CLIFFORD CENTRE;SINGAPORE;48621
106590,Shirley,Rodriguez_167,F,,Shirley.Rodriguez_167@example.com,0,0,0,7,0,2.63,0,District ,Regular,0,1,65,26,41,0,0,declined,0,80;COLLYER QUAY;CLIFFORD PIER / THE FULLERTON BAY HOTEL;SINGAPORE;49326
106591,Alejandro,Rosalez_239,M,,Alejandro.Rosalez_239@example.com,1,1,0,3,1,3.3,0,Virgin Islands,Regular,0,0,82,17,41,0,0,enrolled,48,48;EWE BOON ROAD;CLIFTEN;SINGAPORE;259342
106592,Mary,Major_011,F,,Mary.Major_011@example.com,1,1,1,2,1,3.12,0,Vermont,Regular,0,0,78,26,41,0,0,enrolled,48,100;GRANGE ROAD;CLIVEDEN AT GRANGE;SINGAPORE;249591
106593,Nikki,Wolf_286,F,,Nikki.Wolf_286@example.com,0,0,0,6,0,2.23,0,Arizona,Regular,0,1,55,20,41,0,0,declined,0,102;GRANGE ROAD;CLIVEDEN AT GRANGE;SINGAPORE;249592
106594,Martha,Rivera_222,F,,Martha.Rivera_222@example.com,1,1,0,0,1,2.96,1,Missouri,Regular,0,0,74,17,41,0,0,enrolled,48,106;GRANGE ROAD;CLIVEDEN AT GRANGE;SINGAPORE;249594
106595,Martha,Rivera_230,F,,Martha.Rivera_230@example.com,1,1,0,8,0,3.51,1,Florida,Regular,0,0,87,18,41,0,0,enrolled,48,108;GRANGE ROAD;CLIVEDEN AT GRANGE;SINGAPORE;249595
106596,Jorge,Souza_368,M,,Jorge.Souza_368@example.com,1,1,0,7,0,2.68,1,Oregon,Regular,0,0,67,8,41,0,0,enrolled,48,2;BISHAN STREET 25;CLOVER BY THE PARK;SINGAPORE;573973
106597,Mateo,Jackson_082,M,,Mateo.Jackson_082@example.com,1,1,0,0,1,2.89,1,Massachusetts,Regular,0,0,72,3,41,0,0,enrolled,48,6;BISHAN STREET 25;CLOVER BY THE PARK;SINGAPORE;573975
106598,John,Stiles_135,M,,John.Stiles_135@example.com,1,1,0,0,1,3.67,1,Idaho,Regular,0,0,91,28,41,0,0,enrolled,48,42A;JALAN PEMIMPIN;CLOVER PARK;SINGAPORE;577191
106599,Diego,Ramirez_067,F,,Diego.Ramirez_067@example.com,1,1,0,6,0,2.78,1,Delaware,Regular,0,0,69,20,41,0,0,enrolled,48,29;CLOVER WAY;CLOVER PARK;SINGAPORE;579098
106600,Shirley,Rodriguez_257,M,,Shirley.Rodriguez_257@example.com,0,0,0,1,1,3.17,0,Alaska,Regular,1,1,79,30,41,0,0,declined,0,51;CLOVER WAY;CLOVER PARK;SINGAPORE;579110
106601,Maria,Garcia_262,M,,Maria.Garcia_262@example.com,1,1,0,2,1,2.68,1,Massachusetts,Regular,0,0,66,36,41,0,0,enrolled,48,10;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579186
106602,Martha,Rivera_341,F,,Martha.Rivera_341@example.com,0,0,0,7,0,3.04,0,Nevada,Regular,0,1,76,21,41,0,0,declined,0,20;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579194
106603,Diego,Ramirez_231,M,,Diego.Ramirez_231@example.com,0,0,0,5,0,2.82,0,Tennessee,Regular,0,1,70,32,41,0,0,declined,0,22;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579196
106604,Diego,Ramirez_188,F,,Diego.Ramirez_188@example.com,1,0,0,6,0,3.33,0,New Jersey,Regular,0,0,83,2,41,0,0,admitted,0,38;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579205
106605,Martha,Rivera_376,F,,Martha.Rivera_376@example.com,1,1,0,5,0,3.26,1,Texas,Regular,0,0,81,22,41,0,0,enrolled,48,44;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579208
106606,Nikki,Wolf_336,F,,Nikki.Wolf_336@example.com,1,1,0,6,0,2.99,0,Hawaii,Regular,0,0,74,18,41,0,0,enrolled,48,52;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579213
106607,Ana,Silva_237,F,,Ana.Silva_237@example.com,0,0,0,2,1,3.05,0,Pennsylvania,Regular,1,1,76,32,41,0,0,declined,0,54;CLOVER CRESCENT;CLOVER PARK;SINGAPORE;579215
106608,Ana,Silva_249,M,,Ana.Silva_249@example.com,1,1,0,4,0,2.99,1,Wyoming,Regular,0,0,74,31,41,0,0,enrolled,48,6;CLOVER CLOSE;CLOVER PARK;SINGAPORE;579248
106609,Jorge,Souza_351,F,,Jorge.Souza_351@example.com,1,1,1,5,0,3.41,0,Maine,Regular,0,0,85,34,41,0,0,enrolled,48,12;CLOVER CLOSE;CLOVER PARK;SINGAPORE;579254
106610,Mateo,Jackson_215,F,,Mateo.Jackson_215@example.com,1,1,0,4,0,3.36,1,Massachusetts,Regular,0,0,84,12,41,0,0,enrolled,48,9;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579298
106611,Maria,Garcia_175,F,,Maria.Garcia_175@example.com,1,1,0,3,1,3.88,1,Missouri,Early Decision,0,0,96,20,41,0,0,enrolled,48,15;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579303
106612,Paulo,Santos_030,F,,Paulo.Santos_030@example.com,1,1,0,7,0,3.22,1,South Dakota,Regular,0,0,80,1,41,0,0,enrolled,48,20;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579308
106613,Maria,Garcia_381,M,,Maria.Garcia_381@example.com,0,0,0,6,0,3.4,0,of Columbia,Regular,0,1,84,25,41,0,0,declined,0,22;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579310
106614,Nikki,Wolf_045,M,,Nikki.Wolf_045@example.com,1,1,1,7,0,3.08,1,Virgin Islands,Regular,0,0,76,32,41,0,0,enrolled,48,33;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579320
106615,John,Doe_022,M,,John.Doe_022@example.com,1,1,0,1,1,3.41,1,Indiana,Regular,0,0,85,37,41,0,0,enrolled,48,51;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579334
106616,Jane,Doe_236,F,,Jane.Doe_236@example.com,1,1,0,6,0,3.22,1,Kentucky,Regular,0,0,80,26,41,0,0,enrolled,48,65;CLOVER AVENUE;CLOVER PARK;SINGAPORE;579347
106617,Maria,Garcia_114,M,,Maria.Garcia_114@example.com,0,0,0,6,0,3.15,0,Idaho,Regular,1,1,78,1,41,0,0,declined,0,501;BUKIT TIMAH ROAD;CLUNY COURT;SINGAPORE;259760
106618,Mary,Major_068,M,,Mary.Major_068@example.com,0,0,0,3,1,2.57,0,Virginia,Regular,0,1,64,24,41,0,0,declined,0,99;CLUNY PARK ROAD;CLUNY PARK RESIDENCE;SINGAPORE;257496
106619,Martha,Rivera_091,M,,Martha.Rivera_091@example.com,1,1,1,7,0,3.46,1,Missouri,Regular,0,0,86,23,41,0,0,enrolled,48,16A;JERVOIS LANE;CLYDESVIEW;SINGAPORE;159192
106620,Alejandro,Rosalez_273,M,,Alejandro.Rosalez_273@example.com,1,1,1,0,1,2.9,0,Oregon,Regular,0,0,72,9,41,0,0,enrolled,48,50;SOUTH BRIDGE ROAD;CMO BUILDING;SINGAPORE;58682
106621,Paulo,Santos_024,M,,Paulo.Santos_024@example.com,0,0,0,7,0,2.73,0,Kentucky,Regular,0,1,68,11,41,0,0,declined,0,10;LOYANG BESAR CLOSE;COASTAL BREEZE RESIDENCES;SINGAPORE;509050
106622,Marcia,Oliveira_219,F,,Marcia.Oliveira_219@example.com,1,1,1,5,0,3.64,1,Vermont,Regular,0,0,90,17,41,0,0,enrolled,48,12;LOYANG BESAR CLOSE;COASTAL BREEZE RESIDENCES;SINGAPORE;509051
106623,Richard,Roe_288,F,,Richard.Roe_288@example.com,1,1,1,8,0,3.44,0,Alabama,Regular,0,0,85,12,41,0,0,enrolled,48,179;JALAN LOYANG BESAR;COASTAL VIEW RESIDENCES;SINGAPORE;506926
106624,Jane,Doe_116,M,,Jane.Doe_116@example.com,1,1,0,2,1,3.22,1,Maryland,Regular,0,0,80,22,41,0,0,enrolled,48,510;EAST COAST ROAD;COASTARINA;SINGAPORE;459135
106625,Nikki,Wolf_427,F,,Nikki.Wolf_427@example.com,1,1,1,7,0,3.26,1,Alaska,Regular,0,0,81,30,41,0,0,enrolled,48,9;AMBER ROAD;COASTLINE RESIDENCES;SINGAPORE;439854
106626,Shirley,Rodriguez_238,M,,Shirley.Rodriguez_238@example.com,1,1,0,2,1,2.83,1,North Dakota,Regular,0,0,70,37,41,0,0,enrolled,48,21;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518070
106627,Jorge,Souza_091,F,,Jorge.Souza_091@example.com,0,0,0,8,0,3.5,0,Florida,Regular,0,1,87,33,41,0,0,declined,0,23;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518071
106628,Maria,Garcia_320,F,,Maria.Garcia_320@example.com,1,1,0,0,1,2.55,1,Maine,Regular,0,0,63,20,41,0,0,enrolled,48,25;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518072
106629,Diego,Ramirez_050,M,,Diego.Ramirez_050@example.com,1,1,0,1,1,3.2,1,Wisconsin,Regular,0,0,80,7,41,0,0,enrolled,48,27;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518073
106630,Nikki,Wolf_266,M,,Nikki.Wolf_266@example.com,1,1,0,4,0,3.69,1,South Dakota,Regular,0,0,92,31,41,0,0,enrolled,48,29;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518074
106631,Martha,Rivera_016,F,,Martha.Rivera_016@example.com,1,1,0,5,0,3.46,1,Missouri,Regular,0,0,86,11,41,0,0,enrolled,48,31;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518075
106632,Jorge,Souza_219,F,,Jorge.Souza_219@example.com,1,1,0,1,1,3.27,1,New Hampshire,Regular,0,0,81,29,41,0,0,enrolled,48,33;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518076
106633,Maria,Garcia_083,M,,Maria.Garcia_083@example.com,1,1,1,1,1,4.37,1,New Jersey,Early Action,0,0,100,33,41,0,0,enrolled,48,11;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518140
106634,Carlos,Salazar_213,F,,Carlos.Salazar_213@example.com,1,1,0,2,1,2.96,1,Utah,Regular,0,0,74,1,41,0,0,enrolled,48,13;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518141
106635,Jorge,Souza_021,F,,Jorge.Souza_021@example.com,1,1,0,3,1,3.05,1,Indiana,Regular,0,0,76,3,41,0,0,enrolled,48,15;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518142
106636,Shirley,Rodriguez_230,F,,Shirley.Rodriguez_230@example.com,1,1,0,5,0,2.61,0,Pennsylvania,Regular,0,0,65,17,41,0,0,enrolled,48,17;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518143
106637,Mateo,Jackson_083,F,,Mateo.Jackson_083@example.com,1,1,0,0,1,3.59,1,Colorado,Regular,0,0,89,3,41,0,0,enrolled,48,19;PASIR RIS GROVE;COCO PALMS;SINGAPORE;518144
106638,Shirley,Rodriguez_124,M,,Shirley.Rodriguez_124@example.com,1,1,0,8,0,2.72,1,Texas,Regular,0,0,67,6,41,0,0,enrolled,48,1;BUROH CRESCENT;COGENT 1.LOGISTICS HUB;SINGAPORE;627545
106639,Paulo,Santos_013,F,,Paulo.Santos_013@example.com,1,1,0,5,0,2.83,1,Maryland,Regular,0,0,70,36,41,0,0,enrolled,48,46;COLCHESTER GROVE;COLCHESTER PARK;SINGAPORE;558384
106640,Alejandro,Rosalez_083,F,,Alejandro.Rosalez_083@example.com,1,1,0,4,0,3.63,1,Maine,Regular,0,0,90,19,41,0,0,enrolled,48,293;HOLLAND ROAD;COLD STORAGE JELITA;SINGAPORE;278628
106641,John,Stiles_066,F,,John.Stiles_066@example.com,1,1,0,6,0,3.27,1,Washington,Regular,0,0,81,9,41,0,0,enrolled,48,31;EXETER ROAD;COMCENTRE;SINGAPORE;239732
106642,Mateo,Jackson_006,M,,Mateo.Jackson_006@example.com,1,0,0,4,0,3.37,1,of Columbia,Regular,0,0,84,32,41,0,0,admitted,0,31B;EXETER ROAD;COMCENTRE;SINGAPORE;239733
106643,Mary,Major_191,F,,Mary.Major_191@example.com,1,1,0,8,0,2.73,1,New Hampshire,Regular,0,0,68,1,41,0,0,enrolled,48,31C;EXETER ROAD;COMCENTRE III;SINGAPORE;239734
106644,Shirley,Rodriguez_014,M,,Shirley.Rodriguez_014@example.com,0,0,0,0,1,3.56,0,Vermont,Regular,1,1,88,19,41,0,0,declined,0,110;EUNOS AVENUE 7;COMFORT DESIGN BUILDING;SINGAPORE;409573
106645,Alejandro,Rosalez_009,F,,Alejandro.Rosalez_009@example.com,1,1,0,1,1,3.49,1,Wisconsin,Regular,0,0,87,13,41,0,0,enrolled,48,2;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;688993
106646,Richard,Roe_180,F,,Richard.Roe_180@example.com,0,0,0,3,1,2.47,0,Arkansas,Regular,0,1,61,25,41,0,0,declined,0,4;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;688995
106647,Diego,Ramirez_408,M,,Diego.Ramirez_408@example.com,1,1,0,5,0,3.24,1,South Dakota,Regular,0,0,81,37,41,0,0,enrolled,48,16;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;689007
106648,Jane,Doe_017,F,,Jane.Doe_017@example.com,1,1,0,8,0,3.04,1,New Jersey,Regular,0,0,75,1,41,0,0,enrolled,48,19;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;689010
106649,Mary,Major_307,F,,Mary.Major_307@example.com,1,1,0,5,0,3.62,0,Indiana,Regular,0,0,90,6,41,0,0,enrolled,48,23;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;689014
106650,Martha,Rivera_045,M,,Martha.Rivera_045@example.com,1,1,1,5,0,3.35,1,Kansas,Regular,0,0,83,5,41,0,0,enrolled,48,25;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;689016
106651,Maria,Garcia_338,M,,Maria.Garcia_338@example.com,1,1,1,6,0,3.1,1,Vermont,Regular,0,0,77,29,41,0,0,enrolled,48,34;HONG SAN WALK;COMFORT GARDEN;SINGAPORE;689025
106652,Marcia,Oliveira_183,F,,Marcia.Oliveira_183@example.com,1,1,0,0,1,3.35,0,District ,Regular,0,0,83,30,41,0,0,enrolled,48,17;KHEAM HOCK ROAD;COMMAND HOUSE;SINGAPORE;298791
106653,Jane,Doe_239,M,,Jane.Doe_239@example.com,1,1,0,5,0,3.37,1,New York,Regular,0,0,84,17,41,0,0,enrolled,48,51;COMMONWEALTH DRIVE;COMMONWEALTH 10;SINGAPORE;141051
106654,Richard,Roe_240,F,,Richard.Roe_240@example.com,0,0,0,4,0,3.57,0,Illinois,Regular,0,1,89,35,41,0,0,declined,0,51;COMMONWEALTH DRIVE;COMMONWEALTH 10;SINGAPORE;141051
106655,Jane,Doe_325,F,,Jane.Doe_325@example.com,1,1,0,7,0,2.93,1,Kentucky,Regular,0,0,73,14,41,0,0,enrolled,48,50;COMMONWEALTH DRIVE;COMMONWEALTH 10;SINGAPORE;142050
106656,Carlos,Salazar_269,F,,Carlos.Salazar_269@example.com,0,0,0,1,1,3.07,0,Rhode Island,Regular,0,1,76,14,41,0,0,declined,0,52;COMMONWEALTH DRIVE;COMMONWEALTH 10;SINGAPORE;142052
106657,Marcia,Oliveira_003,M,,Marcia.Oliveira_003@example.com,1,1,1,8,0,3.13,1,New Jersey,Regular,0,0,78,7,41,0,0,enrolled,48,53;COMMONWEALTH DRIVE;COMMONWEALTH 10;SINGAPORE;142053
106658,Shirley,Rodriguez_126,M,,Shirley.Rodriguez_126@example.com,0,0,0,8,0,2.54,0,North Carolina,Regular,0,1,63,3,41,0,0,declined,0,89;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140089
106659,Carlos,Salazar_278,F,,Carlos.Salazar_278@example.com,0,0,0,7,0,3.38,0,Kentucky,Regular,1,1,84,1,41,0,0,declined,0,90;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140090
106660,Nikki,Wolf_119,F,,Nikki.Wolf_119@example.com,1,1,0,7,0,3.34,1,Mississippi,Regular,0,0,83,28,41,0,0,enrolled,48,91;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140091
106661,Nikki,Wolf_287,F,,Nikki.Wolf_287@example.com,0,0,0,3,1,3.4,0,Vermont,Regular,0,1,84,32,41,0,0,declined,0,92;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140092
106662,Jane,Doe_432,F,,Jane.Doe_432@example.com,1,1,1,7,0,3.14,0,Mississippi,Regular,0,0,78,12,41,0,0,enrolled,48,93;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140093
106663,Mateo,Jackson_287,M,,Mateo.Jackson_287@example.com,1,1,0,2,1,2.73,1,Kansas,Regular,0,0,68,15,41,0,0,enrolled,48,94;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140094
106664,Diego,Ramirez_215,F,,Diego.Ramirez_215@example.com,0,0,0,8,0,3.34,0,New Hampshire,Regular,1,1,83,13,41,0,0,declined,0,95;COMMONWEALTH DRIVE;COMMONWEALTH 16;SINGAPORE;140095
106665,John,Doe_114,M,,John.Doe_114@example.com,1,1,1,8,0,2.81,1,Nevada,Regular,0,0,70,18,41,0,0,enrolled,48,7;BUROH LANE;COMMONWEALTH CAPITAL BUILDING;SINGAPORE;618291
106666,Jorge,Souza_203,M,,Jorge.Souza_203@example.com,0,0,0,6,0,3.26,0,Pennsylvania,Regular,1,1,81,7,41,0,0,declined,0,15;COMMONWEALTH LANE;COMMONWEALTH CAR MALL;SINGAPORE;149554
106667,John,Doe_334,M,,John.Doe_334@example.com,0,0,0,5,0,2.71,0,Maine,Regular,0,1,67,28,41,0,0,declined,0,59;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;140059
106668,Jane,Doe_169,F,,Jane.Doe_169@example.com,1,1,0,6,0,2.89,1,Massachusetts,Regular,0,0,72,30,41,0,0,enrolled,48,60;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;140060
106669,Maria,Garcia_310,M,,Maria.Garcia_310@example.com,0,0,0,5,0,2.87,0,North Dakota,Regular,0,1,71,1,41,0,0,declined,0,62;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;140062
106670,Jorge,Souza_001,F,,Jorge.Souza_001@example.com,0,0,0,0,1,3.25,0,Utah,Regular,0,1,81,3,41,0,0,declined,0,63;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;140063
106671,Carlos,Salazar_023,M,,Carlos.Salazar_023@example.com,1,1,0,2,1,2.89,1,Hawaii,Regular,0,0,72,30,41,0,0,enrolled,48,64;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;140064
106672,Shirley,Rodriguez_073,M,,Shirley.Rodriguez_073@example.com,1,1,0,1,1,3.42,1,Utah,Regular,0,0,85,1,41,0,0,enrolled,48,65;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;140065
106673,Maria,Garcia_214,F,,Maria.Garcia_214@example.com,1,1,0,8,0,3.07,1,Wisconsin,Regular,0,0,76,26,41,0,0,enrolled,48,55;COMMONWEALTH DRIVE;COMMONWEALTH GREEN;SINGAPORE;141055
106674,Nikki,Wolf_070,F,,Nikki.Wolf_070@example.com,1,1,0,6,0,2.9,0,California,Regular,0,0,72,35,41,0,0,enrolled,48,81;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140081
106675,Carlos,Salazar_271,M,,Carlos.Salazar_271@example.com,0,0,0,4,0,2.7,0,Tennessee,Regular,1,1,67,6,41,0,0,declined,0,82;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140082
106676,Diego,Ramirez_369,M,,Diego.Ramirez_369@example.com,1,1,0,7,0,3.52,1,Kentucky,Regular,0,0,87,22,41,0,0,enrolled,48,83;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140083
106677,Shirley,Rodriguez_056,F,,Shirley.Rodriguez_056@example.com,1,1,0,1,1,3.21,1,Oregon,Regular,0,0,80,25,41,0,0,enrolled,48,84;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140084
106678,Paulo,Santos_275,M,,Paulo.Santos_275@example.com,1,1,1,4,0,2.97,0,Delaware,Regular,0,0,74,13,41,0,0,enrolled,48,85;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140085
106679,Nikki,Wolf_051,F,,Nikki.Wolf_051@example.com,1,1,0,0,1,3.1,1,Wisconsin,Regular,0,0,77,12,41,0,0,enrolled,48,86;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140086
106680,Alejandro,Rosalez_328,M,,Alejandro.Rosalez_328@example.com,1,1,1,2,1,2.78,0,Maryland,Regular,0,0,69,9,41,0,0,enrolled,48,87;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140087
106681,Alejandro,Rosalez_141,F,,Alejandro.Rosalez_141@example.com,1,1,0,3,1,3.47,1,Kentucky,Regular,0,0,86,36,41,0,0,enrolled,48,88;COMMONWEALTH CLOSE;COMMONWEALTH HEIGHTS;SINGAPORE;140088
106682,Jorge,Souza_350,M,,Jorge.Souza_350@example.com,1,1,0,4,0,3.3,0,North Carolina,Regular,0,0,82,13,41,0,0,enrolled,48,230;COMMONWEALTH AVENUE;COMMONWEALTH TOWERS;SINGAPORE;149739
106683,Ana,Silva_276,F,,Ana.Silva_276@example.com,1,1,0,0,1,3.82,1,Oregon,Regular,0,0,95,24,41,0,0,enrolled,48,232;COMMONWEALTH AVENUE;COMMONWEALTH TOWERS;SINGAPORE;149740
106684,John,Stiles_226,F,,John.Stiles_226@example.com,1,1,0,6,0,3.56,0,Oregon,Regular,0,0,89,33,41,0,0,enrolled,48,89;TANGLIN HALT ROAD;COMMONWEALTH VIEW;SINGAPORE;141089
106685,Mary,Major_351,M,,Mary.Major_351@example.com,1,1,0,8,0,3.34,0,Missouri,Regular,0,0,83,19,41,0,0,enrolled,48,90;TANGLIN HALT ROAD;COMMONWEALTH VIEW;SINGAPORE;141090
106686,Maria,Garcia_034,M,,Maria.Garcia_034@example.com,1,1,0,6,0,2.73,1,Utah,Regular,0,0,68,35,41,0,0,enrolled,48,91;TANGLIN HALT ROAD;COMMONWEALTH VIEW;SINGAPORE;142091
106687,Jorge,Souza_010,M,,Jorge.Souza_010@example.com,1,1,0,0,1,3.35,1,Maryland,Regular,0,0,83,24,41,0,0,enrolled,48,6B;ORANGE GROVE ROAD;COMO HOUSE;SINGAPORE;258332
106688,Nikki,Wolf_418,F,,Nikki.Wolf_418@example.com,0,0,0,5,0,3.46,0,Florida,Regular,1,1,86,5,41,0,0,declined,0,100;TANAH MERAH BESAR ROAD;COMPASS GREEN;SINGAPORE;498839
106689,Carlos,Salazar_310,F,,Carlos.Salazar_310@example.com,0,0,0,4,0,3.67,0,Puerto Rico,Regular,0,1,91,3,41,0,0,declined,0,102;TANAH MERAH BESAR ROAD;COMPASS GREEN;SINGAPORE;498840
106690,Diego,Ramirez_150,M,,Diego.Ramirez_150@example.com,1,1,0,6,0,3.13,1,Idaho,Regular,0,0,78,30,41,0,0,enrolled,48,104;TANAH MERAH BESAR ROAD;COMPASS GREEN;SINGAPORE;498841
106691,Nikki,Wolf_273,M,,Nikki.Wolf_273@example.com,1,1,0,7,0,3.4,1,Delaware,Regular,0,0,85,16,41,0,0,enrolled,48,106;TANAH MERAH BESAR ROAD;COMPASS GREEN;SINGAPORE;498842
106692,Marcia,Oliveira_062,F,,Marcia.Oliveira_062@example.com,1,1,0,4,0,3.41,1,Iowa,Regular,0,0,85,3,41,0,0,enrolled,48,108;TANAH MERAH BESAR ROAD;COMPASS GREEN;SINGAPORE;498843
106693,John,Doe_153,M,,John.Doe_153@example.com,0,0,0,1,1,3.35,0,Massachusetts,Regular,1,1,83,21,41,0,0,declined,0,110;TANAH MERAH BESAR ROAD;COMPASS GREEN;SINGAPORE;498844
106694,Alejandro,Rosalez_187,M,,Alejandro.Rosalez_187@example.com,0,0,0,2,1,3.76,0,Georgia,Regular,1,1,93,35,41,0,0,declined,0,9;SENGKANG SQUARE;COMPASS HEIGHTS;SINGAPORE;545075
